"w","dw","n_mean","n_median","n_q05","n_q25","n_q75","n_q95","n_density_mean","n_density_median","n_density_q05","n_density_q95","biomass_mean","biomass_median","biomass_q05","biomass_q95","biomass_density_mean","biomass_density_median","biomass_density_q05","biomass_density_q95","n_sims","period","scenario"
0.000771736629646219,0.000335306241358541,292097.621671899,248176.102850122,75275.065172135,150061.824635585,447488.993004648,568345.786021636,871136846.389808,740147579.253524,224496462.896567,1695005090.62671,225.422434076748,191.526589172286,58.092525092343,438.613261377969,672288.213793507,571198.998253922,173252.143643294,1308097.51587344,2112,"peak_krill","fished"
0.00110704287100476,0.000480991014084091,129062.345647186,90966.7494456319,22916.422057972,52143.7113640053,205474.733503135,304375.187382172,268325897.715466,189123594.374942,47644179.1778786,632808469.32612,142.87754966387,100.704091472263,25.3694616682141,336.956381302172,297048.272171859,209367.926891576,52744.1489037439,700546.104678916,2112,"peak_krill","fished"
0.00158803388508885,0.000689973305275457,52764.165790284,29043.8359707784,7035.55673885076,15839.1623269343,83368.973163334,151538.765201938,76472764.0719651,42094144.438216,10196853.5377495,219629895.886246,83.791283193417,46.1225956745585,11.1727025017602,240.648694045201,121441.340632686,66846.9277317114,16192.9489392343,348779.716845896,2112,"peak_krill","fished"
0.00227800719036431,0.000989754793858809,18906.0599840893,8035.40986546843,2491.49446200221,4732.8374029902,27542.1991297883,66101.2853315496,19101761.4679887,8118586.45729853,2517284.56124824,66785516.717567,43.0681405852143,18.3047214510614,5.6756422991939,150.579203277593,43513.9499727021,18494.1983253204,5734.39233071655,152137.887294813,2112,"peak_krill","fished"
0.00326776198422312,0.00141978616343049,4957.83808620148,2165.14878865883,929.179893083035,1589.24791317485,5980.2397269116,18123.5763124329,3491961.12337252,1524982.31383478,654450.590529739,12765004.1810823,16.2010348220227,7.07519090176604,3.03633873112124,59.2235336919348,11410.8978093418,4983.27923176189,2138.58876028545,41712.9953913897,2112,"peak_krill","fished"
0.0046875481476536,0.00203665873848369,686.107435657646,680.149343641235,284.13816766845,488.097245621996,884.424823883192,1114.35962508661,336878.939359502,333953.514542949,139511.918368805,547150.881996198,3.21616163910836,3.18823279591328,1.33191134153193,5.22361439639471,1579.13624817815,1565.42317849821,653.968834525294,2564.79610338831,2112,"peak_krill","fished"
0.00672420688613729,0.00292155179694075,454.006370013892,449.715727054582,194.564883943669,325.231642408231,572.712753493776,741.492414693097,155399.048714213,153930.430918765,66596.4177487471,253800.879200409,3.0528327595976,3.02398158866466,1.30829453241452,4.98594840089789,1044.93535346329,1035.06006357004,447.808090818201,1706.60961962709,2112,"peak_krill","fished"
0.00964575868307804,0.00419091561140109,315.618458636497,309.525472390829,137.518076812173,227.119200798481,385.8852266239,530.671904039327,75310.1441073828,73856.2884799653,32813.3729149937,126624.335406724,3.04437948793269,2.98560801294767,1.32646618349121,5.1187331262529,726.423476447646,712.399935905541,316.509876715878,1221.38778273839,2112,"peak_krill","fished"
0.0138366742944791,0.00601179608736596,227.742470325572,223.111701923128,103.23716982041,164.424261589965,272.265386704013,398.007684601014,37882.6006431227,37112.3202917688,17172.4337153363,66204.4551772879,3.15119838491502,3.08712395079724,1.42845909388885,5.50710269852402,524.169206526714,513.511088189594,237.609372162641,916.049483131575,2112,"peak_krill","fished"
0.0198484703818451,0.00862381769218825,156.105801549985,149.8688487671,69.7317709107253,112.676660097559,183.786320595055,286.832969905168,18101.7047347129,17378.4806354217,8085.95141962367,33260.5558400186,3.09846137849906,2.97466740591501,1.38406898959514,5.69319570769938,359.291150287853,344.936258173636,160.493767261439,660.171157474314,2112,"peak_krill","fished"
0.0284722880740333,0.0123707175871103,107.918013576386,102.496875874427,46.2624511969059,75.7620417142639,126.755639417653,208.52868837028,8723.66641760791,8285.44303535181,3739.67402223369,16856.6363997798,3.0726727709243,2.91832057658513,1.31719783748921,5.93728888697894,248.382743303903,235.90552092353,106.477076064017,479.947007533767,2112,"peak_krill","fished"
0.0408430056611436,0.0177455807952277,75.5331188932625,70.0825210662757,30.6592564495041,51.0060864836413,89.1229073984595,153.63838921403,4256.44670438601,3949.29429895713,1727.71220076095,8657.83943545808,3.08499960256136,2.86238080465712,1.25221618473355,6.2750536004376,173.846076843594,161.301049409828,70.5649591965066,353.612185075687,2112,"peak_krill","fished"
0.0585885864563713,0.0254557292689366,53.3911179064418,47.8874134473561,20.3275232280774,34.459776504187,63.0491591165046,114.722157753038,2097.41065920254,1881.20375344314,798.544131787372,4506.73231715394,3.12811012746388,2.80565586293242,1.19096085209211,6.72140905797534,122.884325741203,110.217068750654,46.7855719044524,264.043075999296,2112,"peak_krill","fished"
0.0840443157253079,0.0365158041368622,37.9980919871721,32.4157818192054,13.6495621327799,23.083348414418,45.4402904161021,86.2186956290848,1040.59304964925,887.719237886975,373.798755235431,2361.13369723243,3.19352363992918,2.72436220169599,1.14716810939956,7.24619127687503,87.4559308062824,74.6077559044027,31.4156606027336,198.439865919866,2112,"peak_krill","fished"
0.12056011986217,0.0523812905799883,27.1471355049023,21.7209196526011,9.10834888302029,15.3409749463659,33.0225858778707,66.1795518791416,518.260149842005,414.669425134389,173.885537797345,1263.41965129864,3.2728619103856,2.61867667683416,1.09810363308339,7.97861470697402,62.4815057847384,49.9925955973791,20.9636612791459,152.318024596785,2112,"peak_krill","fished"
0.172941410442158,0.0751400569611266,19.4245183607254,13.9124710817698,5.92293019867874,9.88738103525654,24.4867368351049,51.4749212743351,258.510828262674,185.15385327652,78.8252024049295,685.052997776743,3.35930360246345,2.40604237161701,1.02431990250995,8.90214548758257,44.7072272543174,32.0207685344418,13.6321416822971,118.474031663139,2112,"peak_krill","fished"
0.248081467403285,0.10778711439917,13.9231193205686,9.01850500772941,3.74701866924605,5.98762895847036,18.3216799799212,40.6073833769029,129.172391321349,83.6696024195529,34.7631411243616,376.736900354535,3.45406787187769,2.23732395610139,0.929565889854064,10.0739392555498,32.0452763869917,20.7568777452921,8.6240910616791,93.4614430649182,2112,"peak_krill","fished"
0.355868581802455,0.154618754634566,9.2582711382454,5.13163134431967,2.09937035747226,3.221903824797,12.1120391222655,30.2529668208211,59.8780604599157,33.1889320700328,13.5777212954148,195.661689892165,3.29472781990999,1.82618636883607,0.747099951791766,10.7660803978423,21.3087204569519,11.8108981873006,4.83188442150825,69.6298480949964,2112,"peak_krill","fished"
0.510487336437021,0.221797933992453,1.48221764923313,1.48172557565377,0.606158711522746,1.20324489936452,1.70902641408063,2.16605076506692,6.68273875483243,6.68052018782188,2.73293218115986,9.76587439782297,0.756653339776963,0.756402142446102,0.309436346103343,1.10574148564638,3.41145350705886,3.41032095669493,1.39512726982332,4.98535520932314,2112,"peak_krill","fished"
0.732285270429473,0.318165306916286,0.804826027894437,0.76952433531036,0.294347877185922,0.601799283608705,0.943630750482402,1.30482677495063,2.52958449711238,2.4186305627371,0.925141336240564,4.10109696621935,0.589362245485357,0.563511335984808,0.215546614845434,0.955505427758337,1.85237746754214,1.77112753570293,0.677467373594406,3.00317290096543,2112,"peak_krill","fished"
1.05045057734576,0.456402639569127,0.340130078536179,0.283200708781326,0.118350135771701,0.22330201462412,0.402141323856599,0.609789536959466,0.745241260780796,0.620506290341978,0.259310804782879,1.33607802429702,0.357289837370989,0.297488348044073,0.124320968450332,0.640553771158475,0.78283911264907,0.651811190936407,0.272393184596169,1.40348393200179,2112,"peak_krill","fished"
1.50685321691489,0.654701706558075,0.0800875243386585,0.0625028164312804,0.00546377375509048,0.0362795022576613,0.0866429753324352,0.123860468452818,0.122326738324386,0.0954676241182763,0.00834543991616404,0.189186109051071,0.120680143684457,0.0941825700057156,0.00823310505935322,0.186639545336715,0.184328439158806,0.143855696513846,0.0125753529842417,0.285075697019218,2112,"peak_krill","fished"
2.16155492347296,0.939158294471553,0.0625166724497256,0.0472143965657939,0.00357478081513603,0.0256436203778369,0.0741334169851248,0.106402959754512,0.0665667042688502,0.0502730975637718,0.00380636665424702,0.113296086911934,0.135133221132851,0.102056511355597,0.00772708507129397,0.229995841529462,0.143887587351702,0.108668061557208,0.00822767058203097,0.244895714474711,2112,"peak_krill","fished"
3.10071321794452,1.34720635862047,0.0507974742869607,0.037399610694154,0.0022368526431799,0.0166589685838388,0.0677633346703492,0.101569312905508,0.0377057857260834,0.0277608626583761,0.00166036378084677,0.0753925426907232,0.157508399959776,0.115965467225342,0.00693583855730205,0.314937311063651,0.11691482819385,0.086078473786369,0.00514831192186791,0.233770653655572,2112,"peak_krill","fished"
4.44791957656499,1.93254426159191,0.040140549526967,0.026232402575888,0.00109153602687215,0.00782874658182445,0.0624807452671343,0.103724568472293,0.0207708306219604,0.0135740242007598,0.000564818125289927,0.053672544807254,0.178541936055073,0.116679616957626,0.00485506446245059,0.461358538678668,0.0923869841449332,0.0603761679753264,0.0025122655966758,0.238731162772246,2112,"peak_krill","fished"
6.38046383815689,2.77220137740155,0.000158889781988583,0.000154724893576253,0.000118770991841874,0.000141794736572835,0.000173579570089589,0.000207480637695792,5.73153823830483e-05,5.58130065288692e-05,4.28435656983914e-05,7.48432777600987e-05,0.00101379050823079,0.000987216588325955,0.000757814018469107,0.00132382270593573,0.000365698724665175,0.000356112869856265,0.000273361821636286,0.000477534827277442,2112,"peak_krill","fished"
9.15266521555844,3.97667501314384,0.000131409384998421,0.000130451669139265,9.59007031933712e-05,0.000117509795609147,0.000143816314087686,0.000170522151963077,3.30450400306997e-05,3.28042067073855e-05,2.41158009835848e-05,4.28805852626784e-05,0.00120274610707298,0.00119398045444249,0.000877747030265563,0.00156073216875463,0.000302450188435721,0.000300245921654676,0.000220723852807787,0.000392471641156505,2112,"peak_krill","fished"
13.1293402287023,5.70447164808255,0.000116791353108462,0.000117810761631847,7.45472158588589e-05,0.000102399998912255,0.000130572591012935,0.000154338705783798,2.04736495005141e-05,2.06523529083447e-05,1.30682069186752e-05,2.70557407074984e-05,0.0015333934107315,0.00154677757206707,0.000978755760113469,0.00202636537869306,0.00026880551001545,0.000271151767856886,0.000171576934814368,0.000355224024888297,2112,"peak_krill","fished"
18.8338118767848,8.18296609006824,0.000115608857166017,0.000116848479901779,5.36837096200301e-05,9.26233008726637e-05,0.000140715285216445,0.000166520816222288,1.41279892759586e-05,1.42794774676628e-05,6.56042186037977e-06,2.03496891456505e-05,0.00217735546715486,0.00220070228855837,0.00101106888783159,0.00313622172629923,0.000266083892220638,0.00026893699232475,0.000123557751150739,0.000383262217120232,2112,"peak_krill","fished"
27.0167779668531,11.7383235752805,0.000116812822341889,8.96427609083043e-05,2.62295686714636e-05,6.15900210941164e-05,0.000177920700688408,0.000243095162958279,9.95140588796533e-06,7.63676008191503e-06,2.23452424899071e-06,2.07095298914921e-05,0.00315590608489226,0.00242185856779535,0.000708638432963257,0.00656764804245977,0.000268854923333194,0.000206320651519225,6.0369645496531e-05,0.00055950477087635,2112,"peak_krill","fished"
38.7551015421336,16.838422503696,8.0785742812151e-06,7.56531503316121e-06,6.06017821631543e-06,6.77637485448928e-06,8.52100811107669e-06,1.18754941936539e-05,4.79770256355183e-07,4.49288823314693e-07,3.59901779099868e-07,7.05261682978158e-07,0.00031308596658416,0.000293194552308392,0.000234862822136731,0.000460235983338076,1.85935450019406e-05,1.74122339693066e-05,1.39480299942099e-05,2.73324881375945e-05,2112,"peak_krill","fished"
55.5935240458296,24.1544263620455,6.31115263198897e-06,6.03978878862206e-06,4.86767294755861e-06,5.46589743656031e-06,6.66337841546247e-06,8.64784113644515e-06,2.61283482265009e-07,2.50048943332082e-07,2.0152302002946e-07,3.58023039207163e-07,0.000350859215603379,0.000335773143251992,0.000270611093057334,0.000480763964163477,1.45256695540778e-05,1.39011019437664e-05,1.1203374859796e-05,1.99037624391244e-05,2112,"peak_krill","fished"
79.747950407875,34.6491075842416,5.65505061751662e-06,5.47405274200701e-06,4.45850834258654e-06,5.02407538529931e-06,6.0120511917911e-06,7.159785231946e-06,1.63209127501123e-07,1.57985389052173e-07,1.28675993508539e-07,2.0663693038958e-07,0.000450978696199738,0.000436544486599668,0.000355556902197689,0.000570978197608265,1.30155934060721e-05,1.25990109713015e-05,1.0261646749003e-05,1.64788716771437e-05,2112,"peak_krill","fished"
114.397057992117,49.7035466042292,4.4584565671789e-06,4.37724869285521e-06,3.38786041623851e-06,4.04381089020788e-06,4.71825427642821e-06,5.53265002227034e-06,8.97009745135479e-08,8.80671298511071e-08,6.81613415480142e-08,1.11312982679582e-07,0.000510034314470898,0.000500744372562474,0.000387561264505633,0.000632918885447746,1.02615275833757e-05,1.00746205607764e-05,7.79745694188865e-06,1.27338777348716e-05,2112,"peak_krill","fished"
164.100604596346,71.2988794598087,3.47357967560001e-06,3.45848227706979e-06,2.1262858018231e-06,3.0573710073754e-06,3.83363211269483e-06,4.63141864804676e-06,4.87185731657687e-08,4.85068251180489e-08,2.98221489304288e-08,6.49578041497482e-08,0.000570016524879541,0.000567539032652899,0.000348924785623797,0.000760018600283263,7.99474731157395e-06,7.95999932892104e-06,4.89383266984563e-06,1.06596149342247e-05,2112,"peak_krill","fished"
235.399484056154,102.277011592404,3.00800415039634e-06,2.74087235462706e-06,1.20723990625764e-06,2.13994316448971e-06,3.82091883025352e-06,5.10724148237416e-06,2.94103641039484e-08,2.67985181807036e-08,1.18036290605435e-08,4.99353804228034e-08,0.000708082625042071,0.000645199938142987,0.00028418365106505,0.00120224200990107,6.9231845359731e-06,6.3083573532071e-06,2.77856819084218e-06,1.17547627876757e-05,2112,"peak_krill","fished"
337.676495648558,146.71460729154,7.5468524006619e-07,7.36380619845273e-07,3.4669138847134e-07,5.75110319285465e-07,9.16380724316098e-07,1.1516673202026e-06,5.14389980655803e-09,5.01913635894478e-09,2.36303252192484e-09,7.84971136455485e-09,0.000254839467183242,0.000248658427172865,0.000117069533130535,0.000388890984838981,1.73697406064581e-06,1.69484437687074e-06,7.97940541107154e-07,2.65066302543554e-06,2112,"peak_krill","fished"
484.391102940098,210.45957109593,3.84043622725744e-07,3.53313416431981e-07,1.26651489151373e-07,2.37217281153403e-07,5.04155808752245e-07,7.06458649207714e-07,1.82478573307883e-09,1.6787709610552e-09,6.01785361871918e-10,3.35674279639057e-09,0.000186027313989234,0.000171141875469021,6.13488545190395e-05,0.000342202284271296,8.83909973875411e-07,8.13181717409337e-07,2.91499475170345e-07,1.62597634542986e-06,2112,"peak_krill","fished"
694.850674036028,301.900621100849,1.41916450267745e-07,1.21836663008544e-07,4.97738154046654e-08,8.40654170158595e-08,1.85411868988971e-07,2.80747284990724e-07,4.70076708521702e-10,4.03565459932742e-10,1.64868211344417e-10,9.29932783731974e-10,9.86107411253428e-05,8.46582874137876e-05,3.45853691832766e-05,0.00019507744020959,3.26633117764942e-07,2.80417731851925e-07,1.14558787779782e-07,6.46164421584363e-07,2112,"peak_krill","fished"
996.751295136877,433.071228580683,3.62856969422418e-08,3.63369754691488e-08,2.61306070875579e-08,3.17210427584575e-08,4.0287353591793e-08,4.48310971580496e-08,8.37869028177235e-11,8.39053094989409e-11,6.03378967778498e-11,1.03518992256715e-10,3.61678154221237e-05,3.6218927360231e-05,2.60457164572362e-05,4.46854541546931e-05,8.35147038990735e-08,8.36327259119298e-08,6.0141876759157e-08,1.03182689603145e-07,2112,"peak_krill","fished"
1429.82252371756,621.233200317702,3.399024245173e-08,3.40542451023816e-08,2.43535979537923e-08,2.95235057101335e-08,3.78318068341928e-08,4.15602344969545e-08,5.47141434719638e-11,5.4817168633238e-11,3.92020225920601e-11,6.68995708466649e-11,4.86000142441043e-05,4.86915266755836e-05,3.48213228878941e-05,5.9423759374729e-05,7.8231514702128e-08,7.83788223982274e-08,5.60519348774121e-08,9.56545132236e-08,2112,"peak_krill","fished"
2051.05572403526,891.14830011173,4.0030247280161e-08,4.01894881226874e-08,2.82866097505276e-08,3.4690223192368e-08,4.49172770661355e-08,4.95075560666275e-08,4.49198492272746e-11,4.50985409697225e-11,3.17417535857737e-11,5.55547893211717e-11,8.21042678185211e-05,8.24308796600851e-05,5.80174128423713e-05,0.000101542756253453,9.21331138804025e-08,9.2499620601588e-08,6.51041053830179e-08,1.13945968634762e-07,2112,"peak_krill","fished"
2942.20402414699,1278.33685061567,3.19676231812268e-08,3.17341358527509e-08,2.03445299726308e-08,2.70267588813604e-08,3.6380090510414e-08,4.14372995946924e-08,2.50071983498172e-11,2.48245490517364e-11,1.59148427606014e-11,3.24150082779319e-11,9.405526956622e-05,9.33683022087911e-05,5.98577579548536e-05,0.000121916989617288,7.35762796174742e-08,7.30388881176531e-08,4.68247144139081e-08,9.53715677980893e-08,2112,"peak_krill","fished"
