"w","n_unfished","n_density_unfished","biomass_unfished","biomass_density_unfished","n_mean","n_median","n_q05","n_q95","n_density_mean","biomass_mean","biomass_median","biomass_q05","biomass_q95","biomass_density_mean","period","n_ratio","n_ratio_median","biomass_ratio","biomass_ratio_median","n_diff","biomass_diff","log_n_ratio","log_biomass_ratio","period_label"
0.0840443157253079,16.1221608293965,441.511866176362,1.35497597492,37.1065626773961,38.3875439541563,32.8462645573451,13.8092347960681,87.0069478905724,1051.2583485846,3.22625486400225,2.7605418288545,1.16058768912566,7.31243939881068,88.3522885573095,"post_krill",2.38104211714362,2.03733636606915,2.38104211714362,2.03733636606915,22.2653831247597,1.87127888908225,0.376767077505381,0.376767077505381,"Post Krill Fishing (2001-2010)"
0.12056011986217,10.2468790503571,195.620973383802,1.23536496652421,23.5840879987056,27.4172210913523,21.8792395870828,9.22532305538038,66.9081687391647,523.416295928889,3.30542346106105,2.63776374711184,1.1122060533239,8.066456842952,63.103131375,"post_krill",2.67566553256007,2.13521009466002,2.67566553256007,2.13521009466002,17.1703420409952,2.07005849453684,0.427431824177251,0.427431824177251,"Post Krill Fishing (2001-2010)"
0.172941410442158,6.36843367757051,84.7541768682074,1.10136590250639,14.6575068884519,19.5917177343689,14.0298699606557,6.00649622434174,51.9468974707725,260.735997904614,3.3882192979664,2.42634549931586,1.03877192885316,8.98376971668958,45.0920512306676,"post_krill",3.07637933066187,2.20303306448312,3.07637933066187,2.20303306448313,13.2232840567984,2.28685339546002,0.488039884788758,0.488039884788758,"Post Krill Fishing (2001-2010)"
0.248081467403285,3.8230132111703,35.4681840448244,0.948418727329272,8.79899914396981,14.0010536533956,9.02173604570462,3.7522989354204,40.8615394433917,129.895430742726,3.47340193552651,2.23812551674351,0.930875826034876,10.1369906654738,32.2246490676371,"post_krill",3.66230846717624,2.35984956037934,3.66230846717624,2.35984956037934,10.1780404422253,2.52498320819724,0.563754921055393,0.563754921055393,"Post Krill Fishing (2001-2010)"
0.355868581802455,2.17703609587305,14.0800260681078,0.774738747971094,5.01063890859911,9.25883680281592,5.12696875003916,2.08433297420035,30.2550221077832,59.8817189072486,3.29492912215848,1.82452709802194,0.741748619532771,10.7668118098987,21.3100223834158,"post_krill",4.25295511653099,2.3550223901929,4.25295511653099,2.3550223901929,7.08180070694287,2.52019037418738,0.62869079942087,0.62869079942087,"Post Krill Fishing (2001-2010)"
0.510487336437021,1.1848702462672,5.34211579404306,0.604861256040422,2.72708246263918,1.48695388111175,1.45975976217761,0.599883682370241,2.15832442443267,6.7040925690604,0.759071126173429,0.745188872831988,0.306233023185216,1.1017972865956,3.42235435880687,"post_krill",1.25495081490672,1.23199967825711,1.25495081490672,1.23199967825711,0.302083634844549,0.154209870133008,0.0986267049141139,0.098626704914114,"Post Krill Fishing (2001-2010)"
0.732285270429473,0.61288632437775,1.92631412367977,0.448807627789487,1.41061145899096,0.814550921289549,0.762875622571324,0.296395698814143,1.30075453692253,2.56015003390634,0.596483641675094,0.558642581578695,0.217046204460247,0.952523387832676,1.87476015991913,"post_krill",1.32904078438452,1.24472612983469,1.32904078438452,1.24472612983469,0.201664596911799,0.147676013885607,0.123538308377924,0.123538308377924,"Post Krill Fishing (2001-2010)"
1.05045057734576,0.224554585333679,0.49200983049895,0.235883493809402,0.516832010507412,0.354837471996345,0.283130084588893,0.120680837887801,0.606722179418343,0.777465862886625,0.372739227322471,0.297414160820357,0.126769255833811,0.637331663658477,0.816689464535876,"post_krill",1.58018359531189,1.26085194015599,1.58018359531189,1.26085194015599,0.130282886662665,0.136855733513069,0.198707548852311,0.198707548852311,"Post Krill Fishing (2001-2010)"
1.50685321691489,0.0371492889950508,0.0567423127554585,0.0559785256282931,0.0855023365107534,0.0955419843326521,0.0670593523505642,0.00470779649518451,0.126891595299338,0.14593208384157,0.143967746442089,0.101048600813677,0.00709395829334941,0.19120700857627,0.219898229987763,"post_krill",2.57183884045212,1.8051315156933,2.57183884045212,1.8051315156933,0.0583926953376013,0.0879892208137955,0.410243750840356,0.410243750840356,"Post Krill Fishing (2001-2010)"
2.16155492347296,0.02565668297017,0.0273188057020851,0.0554583293941559,0.0590510989687434,0.0747145026647447,0.0507089432312219,0.00323895452691291,0.109752850324881,0.0795547492947238,0.161499501089813,0.109610165905559,0.00700117810455363,0.237236813984937,0.171961960023667,"post_krill",2.91208737901202,1.97644189976464,2.91208737901202,1.97644189976464,0.0490578196945747,0.106041171695657,0.464204402115388,0.464204402115388,"Post Krill Fishing (2001-2010)"
3.10071321794452,0.0167687320669388,0.0124470404698132,0.0519950291681271,0.0385947029090402,0.0604785940522948,0.0403702892863338,0.00201767226273221,0.104757472592208,0.0448918561475795,0.187526775980651,0.125176689602379,0.00625622305453378,0.324822879945119,0.139196771734864,"post_krill",3.60662892166632,2.40747416830208,3.60662892166632,2.40747416830208,0.043709861985356,0.135531746812524,0.557101460986799,0.557101460986799,"Post Krill Fishing (2001-2010)"
4.44791957656499,0.00812232581340794,0.00420291838838262,0.0361274519926963,0.0186942429783921,0.0470702228683955,0.0291746748921168,0.000939940253906465,0.107448174212334,0.024356607920391,0.209364565769613,0.129766607592566,0.00418077865615204,0.477920837545205,0.108336233187825,"post_krill",5.79516556584005,3.59191142566045,5.79516556584005,3.59191142566045,0.0389478970549876,0.173237113776917,0.763065848117316,0.763065848117316,"Post Krill Fishing (2001-2010)"
6.38046383815689,0.000171443818269746,6.18439265153403e-05,0.00109389108274566,0.000394592936740761,0.000159804184637487,0.000155759388226765,0.000119150965500387,0.000210766268204081,5.76452295061174e-05,0.00101962482126563,0.000993817144034313,0.000760238426656699,0.00134478655257942,0.000367803302306037,"post_krill",0.932108175437705,0.908515628027461,0.932108175437705,0.908515628027461,-1.16396336322596e-05,-7.4266261480027e-05,-0.0305336828504766,-0.0305336828504766,"Post Krill Fishing (2001-2010)"
9.15266521555844,0.000134648757854725,3.38596333393299e-05,0.00123239500233509,0.000309905888276447,0.000132123992377235,0.000130779729064197,9.58977138211209e-05,0.000170691205165943,3.32247397487937e-05,0.00120928666917182,0.00119698307710604,0.000877719669542151,0.00156227945612408,0.000304094919794766,"post_krill",0.981249247912004,0.9712657669319,0.981249247912004,0.9712657669319,-2.52476547749051e-06,-2.31083331632702e-05,-0.00822066311577804,-0.00822066311577804,"Post Krill Fishing (2001-2010)"
13.1293402287023,0.00011019525206987,1.93173459117656e-05,0.00144679095601293,0.000253624006791101,0.000117377170066662,0.000118493571447187,7.58907632661319e-05,0.000154642666533587,2.05763438417853e-05,0.00154108480088746,0.00155574241444416,0.000996395651136947,0.00203035618279321,0.000270153818961562,"post_krill",1.06517447768293,1.07530559821266,1.06517447768293,1.07530559821266,7.18191799679212e-06,9.42938448745237e-05,0.0274207518954595,0.0274207518954595,"Post Krill Fishing (2001-2010)"
18.8338118767848,9.26945425899221e-05,1.13277437019355e-05,0.00174579157714321,0.000213344593870687,0.000116338170424696,0.000117154218736923,5.49209946057633e-05,0.000169398488330011,1.42171150587923e-05,0.00219109121586806,0.00220646051626291,0.00103437168049086,0.00319041926141917,0.000267762470447899,"post_krill",1.25507033288219,1.26387396133136,1.25507033288219,1.26387396133136,2.3643627834774e-05,0.000445299638724846,0.0986680639260256,0.0986680639260257,"Post Krill Fishing (2001-2010)"
27.0167779668531,6.87146631134606e-05,5.85387365348876e-06,0.00185644879640347,0.000158152804742317,0.000118873844246873,9.07910283376769e-05,2.69155726058737e-05,0.000246247425600657,1.01269864887016e-05,0.00321158825608404,0.00245288105398128,0.000727172048943603,0.00665281202236213,0.000273598545438571,"post_krill",1.72996328382765,1.32127589984345,1.72996328382765,1.32127589984345,5.01591811334122e-05,0.00135513945968056,0.238036885903211,0.238036885903211,"Post Krill Fishing (2001-2010)"
38.7551015421336,6.95425814046573e-06,4.12999385122881e-07,0.000269512980383958,1.6005833107276e-05,8.02728806984937e-06,7.50987686882472e-06,6.01825374583939e-06,1.19291090915528e-05,4.76724471552332e-07,0.00031109836425497,0.000291046040620222,0.000233238035026331,0.000462313834150316,1.84755053026306e-05,"post_krill",1.15429825981579,1.07989618980721,1.15429825981579,1.07989618980721,1.07302992938364e-06,4.15853838710114e-05,0.0623180409303945,0.0623180409303945,"Post Krill Fishing (2001-2010)"
55.5935240458296,5.35612177749714e-06,2.2174493805878e-07,0.000297765684829678,1.23275825460118e-05,6.26388707527823e-06,5.97892318857948e-06,4.80273877632415e-06,8.71409938275042e-06,2.59326675011453e-07,0.000348231556739841,0.000332389410052461,0.000267001173647415,0.000484447493572684,1.44168837429742e-05,"post_krill",1.16948182574842,1.11627842624844,1.16948182574842,1.11627842624844,9.07765297781091e-07,5.04658719101627e-05,0.0679934770741984,0.0679934770741984,"Post Krill Fishing (2001-2010)"
79.747950407875,4.63847251238478e-06,1.33869898412459e-07,0.000369908675885953,1.0675850019704e-05,5.610473582421e-06,5.41447436599502e-06,4.41513594706196e-06,7.15116155497677e-06,1.61922599847063e-07,0.000447423769015603,0.000431793233224081,0.000352098042550324,0.00057029047704499,1.29129954625178e-05,"post_krill",1.20955197372432,1.16729685290541,1.20955197372432,1.16729685290541,9.72001070036217e-07,7.75150931296497e-05,0.082624534472778,0.082624534472778,"Post Krill Fishing (2001-2010)"
114.397057992117,3.59084307754629e-06,7.2245208297485e-08,0.000410781883782654,8.26463928325994e-06,4.42744125165674e-06,4.33367479395249e-06,3.33362273929254e-06,5.53539203437995e-06,8.90769684286476e-08,0.000506486253622466,0.000495759646722757,0.000381356633830687,0.000633232563566064,1.01901431230939e-05,"post_krill",1.2329809897129,1.20686833157683,1.2329809897129,1.20686833157683,8.36598174110449e-07,9.57043698398119e-05,0.0909563806294434,0.0909563806294434,"Post Krill Fishing (2001-2010)"
164.100604596346,2.72796517200044e-06,3.82609823978819e-08,0.000447660734043047,6.27865034394256e-06,3.46237947715324e-06,3.42910214813727e-06,2.11011441588823e-06,4.66480816437377e-06,4.85614851647843e-08,0.000568178565542827,0.000562717735731954,0.000346271051414723,0.000765497840099706,7.96896907563758e-06,"post_krill",1.26921689202295,1.25701830189521,1.26921689202295,1.25701830189521,7.34414305152803e-07,0.00012051783149978,0.103535843497344,0.103535843497344,"Post Krill Fishing (2001-2010)"
235.399484056154,2.12449472688331e-06,2.07719671684375e-08,0.000500104962588353,4.88971035428157e-06,3.03877218219752e-06,2.73710511540205e-06,1.20796803996102e-06,5.15369365618814e-06,2.97111944794368e-08,0.00071532540385349,0.000644313131973103,0.000284355053363148,0.00121317682765016,6.99399985115149e-06,"post_krill",1.43035054111689,1.28835580562605,1.43035054111689,1.28835580562605,9.14277455314204e-07,0.000215220441265137,0.155442484609436,0.155442484609436,"Post Krill Fishing (2001-2010)"
337.676495648558,4.88584282195665e-07,3.33016794452367e-09,0.000164983428240798,1.12451944142791e-06,7.62464197229313e-07,7.34969350568564e-07,3.52660660258306e-07,1.16289507326327e-06,5.1969208199849e-09,0.000257466238177885,0.000248181874709089,0.000119085215909131,0.000392682333146514,1.75487801065553e-06,"post_krill",1.56055817801353,1.5042836565795,1.56055817801353,1.5042836565795,2.73879915033648e-07,9.24828099370871e-05,0.193279963914051,0.193279963914051,"Post Krill Fishing (2001-2010)"
484.391102940098,2.38488369688948e-07,1.13317901603174e-09,0.000115521644432016,5.48901833404189e-07,3.90658928720322e-07,3.55665690769724e-07,1.29381837156653e-07,7.20164619770694e-07,1.85621840188135e-09,0.000189231709356234,0.000172281296229898,6.26714108007272e-05,0.000348841334469163,8.99135678985012e-07,"post_krill",1.63806280880633,1.49133348193711,1.63806280880633,1.49133348193711,1.52170559031374e-07,7.37100649242183e-05,0.214330550046526,0.214330550046526,"Post Krill Fishing (2001-2010)"
694.850674036028,8.78550454631519e-08,2.91006507846184e-10,6.1046137557537e-05,2.02206068125792e-07,1.46882896033062e-07,1.23867119238775e-07,5.03582639900871e-08,2.89762742247575e-07,4.86527306560248e-10,0.000102061679312937,8.60691512939642e-05,3.49914736767963e-05,0.000201341836761256,3.38063826900322e-07,"post_krill",1.67187775339172,1.4099033081797,1.67187775339172,1.4099033081797,5.902785056991e-08,4.10155417554e-05,0.223204518935324,0.223204518935324,"Post Krill Fishing (2001-2010)"
996.751295136877,3.6131051017319e-08,8.34298116172074e-11,3.60136718961693e-05,8.31587727824772e-08,3.6845232945762e-08,3.65819700356163e-08,2.62183132292226e-08,4.46413500357832e-08,8.5078921235465e-11,3.67255336583082e-05,3.6463126011659e-05,2.6133137667532e-05,4.44963234648256e-05,8.48025249302981e-08,"post_krill",1.01976643104295,1.0124800969139,1.01976643104295,1.0124800969139,7.14181928443021e-10,7.11861762138937e-07,0.00850071163933513,0.00850071163933513,"Post Krill Fishing (2001-2010)"
1429.82252371756,3.26181611385669e-08,5.25055021558503e-11,4.66381814781717e-05,7.50735496015356e-08,3.48554054255051e-08,3.45486280948581e-08,2.48592455151559e-08,4.21807408892236e-08,5.61067975885382e-11,4.98370437506944e-05,4.93984066135694e-05,3.55443091601946e-05,6.03109733905062e-05,8.02227629257539e-08,"post_krill",1.06858891515785,1.05918380708496,1.06858891515785,1.05918380708496,2.23724428693821e-09,3.19886227252268e-06,0.0288106647834884,0.0288106647834883,"Post Krill Fishing (2001-2010)"
2051.05572403526,3.41289225606904e-08,3.82976913678805e-11,7.00003219732602e-05,7.85506990974272e-08,4.1266122735222e-08,4.09011515338295e-08,2.87271440921539e-08,5.03630733143824e-08,4.63066840053986e-11,8.46391172448187e-05,8.38905409730946e-05,5.8920973325398e-05,0.000103297469801472,9.49775892903649e-08,"post_krill",1.20912468484288,1.19843078729181,1.20912468484288,1.19843078729181,7.13720017453159e-09,1.46387952715585e-05,0.0824710875830026,0.0824710875830026,"Post Krill Fishing (2001-2010)"
2942.20402414699,2.07764805613458e-08,1.62527432040619e-11,6.11286447152033e-05,4.78188864584187e-08,3.25598729175391e-08,3.21502240293904e-08,2.04484902691716e-08,4.18695003601329e-08,2.54704954346404e-11,9.57977891236982e-05,9.45925185164996e-05,6.01636303576871e-05,0.000123188612448607,7.49393941648167e-08,"post_krill",1.56715054897777,1.54743359610218,1.56715054897777,1.54743359610218,1.17833923561933e-08,3.46691444084949e-05,0.195110719155061,0.195110719155061,"Post Krill Fishing (2001-2010)"
4220.54087476266,6.53308236638416e-11,3.56268560993628e-14,2.75731411655155e-07,1.50364602406648e-10,5.78934207552683e-11,5.81179198709244e-11,5.0740280960276e-11,6.3064897055918e-11,3.15710173954131e-14,2.44341548677443e-07,2.45289056371417e-07,2.14151429789787e-07,2.66167975787201e-07,1.33246769375184e-10,"post_krill",0.886157827324475,0.889594170279696,0.886157827324475,0.889594170279696,-7.43740290857333e-12,-3.13898629777125e-08,-0.0524889220950626,-0.0524889220950626,"Post Krill Fishing (2001-2010)"
6054.29301617067,9.72244115282285e-11,3.69606298657789e-14,5.88625075716658e-07,2.23770483269655e-10,1.21776693863679e-10,1.24475768216411e-10,6.85088953276157e-11,1.43924429020351e-10,4.6294374400681e-14,7.37271787191223e-07,7.53612774195099e-07,4.14772926527551e-07,8.71360665474264e-07,2.80279707622033e-10,"post_krill",1.2525320745019,1.28029335698546,1.2525320745019,1.28029335698546,2.45522823354501e-11,1.48646711474566e-07,0.0977888559770708,0.0977888559770708,"Post Krill Fishing (2001-2010)"
8684.77880283868,1.6722230037499e-11,4.43162402825095e-15,1.45228868965864e-07,3.84876744227044e-11,9.15907116221672e-12,9.20301840348076e-12,6.41041629054351e-12,1.13860121526857e-11,2.42728151376457e-15,7.95445070833108e-08,7.99261791526839e-08,5.5673047517484e-08,9.88849969925086e-08,2.10804030392647e-11,"post_krill",0.5477182852812,0.550346358281361,0.5477182852812,0.550346358281361,-7.56315887528227e-12,-6.56843618825527e-08,-0.261442760140838,-0.261442760140838,"Post Krill Fishing (2001-2010)"
