"Year","Species","min_biomass_t","median_biomass_t","max_biomass_t","q05_biomass_t","q95_biomass_t","ObsBiomass_t"
1925,"mesozooplankton",1.74819760557345e-20,16622567.1603455,27799340.8913876,7717224.08462737,23797978.4792594,12974200
1925,"minke whales",1656.11372815476,26244.3041619145,179399085.02816,7811.59472245954,17309639.3999201,20640.77
1925,"orca",4987.95044160827,8967.22448413414,287611.591478176,7112.97065180901,17940.7023825061,8846.046
1925,"other krill",177792.337715397,10778560.9946593,121516414.482701,1477368.80569289,73536656.2148922,2801248
1925,"other macrozooplankton",1520982.74721996,17876772.7432305,37115561.0288911,7841341.33699272,26845421.2434997,14743410
1925,"salps",110196.793915957,1079981.91768079,2911480.60174786,443546.831102393,2083482.55502989,961270.3
1925,"shelf and coastal fishes",1379384.96900317,4909851.88047266,16896580.2132753,2754438.94096353,6280706.23893838,4027900
1925,"small divers",11051.4793189153,37623.7179017639,47787.2016137966,22166.3707193419,42567.3316269448,23589.46
1925,"sperm whales",11211.3023319446,24033.0703502798,12675530.5245815,14795.9024442202,2539190.89448431,16217.75
1925,"squids",46420.5026731108,141802.105297576,433256.900981442,93693.2556839804,300078.412863319,221151.2
1925,"toothfishes",1951.45730808755,1058408.50384816,2775639.56307114,181257.420316855,1833327.00390877,1105756
1926,"antarctic krill",104555.37261291,13503374.2153583,446242370.816068,1726572.15784113,36339924.9770635,5897364
1926,"baleen whales",111441.895816187,836372.198197329,104966321.038012,178527.391088474,17924187.1947791,187241.3
1926,"bathypelagic fishes",324547.883571072,2461455.41536586,9748414.0906389,1037129.33826119,4589565.71750787,1769209
1926,"flying birds",3950.14274293144,6015.76542697848,6584.23605828695,5418.75821434673,6268.65010898485,4423.023
1926,"large divers",1872.26795869679,18372.9491942009,2817889.04224555,6040.70021658895,201429.204402319,16217.75
1926,"leopard seals",373.825514641656,3347.88314592184,24112.3459711337,1976.57812571213,4665.16487535337,2948.682
1926,"medium divers",74733.428439794,411970.675642698,1412007.25663534,163136.784422613,817428.338761955,390700.4
1926,"mesopelagic fishes",13166.1016950508,1827186.53326433,7956862.2770586,514151.213919666,3645861.10621667,1769209
1926,"mesozooplankton",1.5571824851938e-22,17128807.9098943,29008820.6617964,8744256.70793014,24729573.7899602,12974200
1926,"minke whales",1610.03372613937,26238.1410596511,178804133.683853,7817.99241657064,17177348.283026,20640.77
1926,"orca",4996.83288069985,8967.4853662892,286852.900126868,7117.7198469865,17916.3856185351,8846.046
1926,"other krill",150660.367295241,11171432.3419547,123830031.271457,1437653.09221535,76361460.0489824,2801248
1926,"other macrozooplankton",1487321.71069289,18254285.3557537,37821135.3110203,7603070.4732753,27932959.239011,14743410
1926,"salps",109332.74958774,1078419.15238129,2909164.86370883,439055.461117916,2082623.4652194,961270.3
1926,"shelf and coastal fishes",1387182.77526922,4917791.47095314,17430625.2260572,2762541.74883828,6286955.59574223,4027900
1926,"small divers",11066.4980327433,37614.3753179522,47777.2206142719,22177.3225479182,42565.5412736531,23589.46
1926,"sperm whales",11218.4527767728,24022.1811060499,12652658.0165742,14801.0808038404,2534633.94577976,16217.75
1926,"squids",46696.4457459413,142108.886799866,433479.099057701,93985.1857279016,300245.994350454,221151.2
1926,"toothfishes",1935.99016964089,1059169.03043378,2775939.90825789,182162.028949511,1833883.74578132,1105756
1927,"antarctic krill",99090.2124704143,13285752.4453101,413566680.818347,1658472.88609077,36219678.8018253,5897364
1927,"baleen whales",111512.401936714,835570.573683721,104832307.922762,178548.271496314,17901510.9074757,187241.3
1927,"bathypelagic fishes",319387.272923449,2450681.49213944,9613690.99111077,1028218.11606115,4581489.61424966,1769209
1927,"flying birds",3948.11301452091,6014.44639827106,6583.27693331379,5414.63549929115,6268.24296177477,4423.023
1927,"large divers",1831.41521094024,18371.3615708855,2802052.07355325,6039.30032693449,199934.616367525,16217.75
1927,"leopard seals",363.832897293259,3352.64179034869,23923.992605849,1977.88932335151,4665.67554338258,2948.682
1927,"medium divers",73621.2027746798,412009.646970674,1407103.76199002,163161.455115018,817280.612405344,390700.4
1927,"mesopelagic fishes",12541.7645435887,1811988.50468262,7859040.39756418,504682.356798204,3637650.08538932,1769209
1927,"mesozooplankton",1.42321133670405e-24,16160800.9425934,27881941.1168593,6636265.3039458,23754372.4972126,12974200
1927,"minke whales",1563.3381956828,26223.3543469948,178211120.999763,7834.25745186235,17050537.9933837,20640.77
1927,"orca",5005.04068383513,8967.74155292703,286096.188793558,7121.77228567072,17890.9333678819,8846.046
1927,"other krill",110579.359054814,10875269.4352859,126508374.201381,1308597.86726319,76751971.0674603,2801248
1927,"other macrozooplankton",1390400.66139228,17929832.5130844,37524622.6416776,7393003.70728653,26939572.0948288,14743410
1927,"salps",105418.061108281,1058351.17159427,2906350.00645623,424899.588077238,2078950.44170201,961270.3
1927,"shelf and coastal fishes",1398066.5837774,4925025.55566753,17889377.210758,2771695.87869255,6294044.2898238,4027900
1927,"small divers",11036.3563967678,37547.2872699684,47766.9593085887,22119.5962722909,42539.2717649578,23589.46
1927,"sperm whales",11224.0585147933,24010.3699482124,12629825.9343038,14805.5252327564,2530083.61239354,16217.75
1927,"squids",47448.0319649082,142684.334603055,433784.240151819,94674.2147255169,300593.955901844,221151.2
1927,"toothfishes",1908.16019889689,1059256.35889033,2776460.72966523,183252.535303106,1835565.38324776,1105756
1928,"antarctic krill",97630.0555368155,13398843.6792044,399739260.937428,1654934.47728197,36471643.6947548,5897364
1928,"baleen whales",111597.507791779,834769.676040683,104698483.47075,178583.455840175,17878865.6744865,187241.3
1928,"bathypelagic fishes",312674.455880016,2433394.2426225,9378791.43932882,1024115.99095322,4555163.99789048,1769209
1928,"flying birds",3950.01519153204,6015.99494282567,6582.7088567925,5418.22826176721,6268.01282691209,4423.023
1928,"large divers",1795.23917454718,18360.2094070176,2786290.64934772,6046.17321528535,198428.556341241,16217.75
1928,"leopard seals",354.015520938797,3353.983502857,23737.2713487841,1976.59951128855,4665.9558564858,2948.682
1928,"medium divers",72552.0464435692,411929.955185727,1402200.21169917,163209.750901777,817187.484700013,390700.4
1928,"mesopelagic fishes",12055.2944279014,1803418.1821801,7689183.67793925,499982.18866248,3613984.82000853,1769209
1928,"mesozooplankton",1.34788145021404e-26,17457871.4415442,29346751.9307587,9113455.10202239,25004446.6375329,12974200
1928,"minke whales",1516.863258069,26158.0349808322,177620089.723553,7845.01917728194,16942794.9979655,20640.77
1928,"orca",5014.06359797408,8968.35880052423,285341.639558829,7126.7185033478,17867.2059247629,8846.046
1928,"other krill",93298.23898068,11324442.2802387,129072868.529214,1339299.0187212,79996138.5917162,2801248
1928,"other macrozooplankton",1368873.40974408,18416171.4900209,37888871.6053321,7651901.7549282,28099330.4287885,14743410
1928,"salps",104679.281922992,1071686.64073341,2901184.56761291,428831.328471783,2081826.74548452,961270.3
1928,"shelf and coastal fishes",1399048.12219548,4927987.45562374,18250755.68676,2774186.53951733,6292999.90623074,4027900
1928,"small divers",11052.8472654778,37568.6888012037,47755.9954767995,22140.1348156325,42552.450414165,23589.46
1928,"sperm whales",11231.4656735932,23999.7316436973,12607036.2321754,14810.7469341257,2525543.62705632,16217.75
1928,"squids",47340.2684527394,142838.254683989,433980.54488797,94604.1620612112,300556.91300034,221151.2
1928,"toothfishes",1894.26331189775,1059186.5970961,2776796.69039238,184273.227775488,1835935.47351084,1105756
1929,"antarctic krill",96562.4986923341,13580002.0246259,429861562.711899,1655756.94884233,36695548.4295413,5897364
1929,"baleen whales",111686.250379257,833969.753099294,104564833.948231,178621.82262379,17856249.791369,187241.3
1929,"bathypelagic fishes",310142.98141642,2437155.07226925,9093003.38439136,1029090.86123212,4552741.29307914,1769209
1929,"flying birds",3951.66280303275,6017.20299758464,6582.07910821066,5425.80402605497,6267.95963892055,4423.023
1929,"large divers",1760.34889931871,18364.6881366559,2770605.11252715,6052.89655948232,196929.821039302,16217.75
1929,"leopard seals",344.3334552029,3354.06860274009,23552.4484127188,1975.29933427849,4666.44180896537,2948.682
1929,"medium divers",71496.7867237269,411831.36773705,1397316.19820505,163244.539379222,816504.687285706,390700.4
1929,"mesopelagic fishes",11897.9108578457,1822523.55589522,7488558.73724522,504147.875161221,3613325.54106135,1769209
1929,"mesozooplankton",1.28961596096749e-28,17003132.1736225,28556056.597721,8219130.66014108,24361684.6970278,12974200
1929,"minke whales",1470.65644693576,26149.6218407062,177031011.87064,7849.59544354594,16883313.585768,20640.77
1929,"orca",5023.27117733209,8969.05958011665,284589.168716054,7131.86891339219,17843.8172029628,8846.046
1929,"other krill",86545.5330901232,11467617.9280687,127349174.254416,1366130.18213134,78713681.6478173,2801248
1929,"other macrozooplankton",1392920.21258225,18989023.2940432,38057259.1477942,7921783.06362536,28296268.6702407,14743410
1929,"salps",104522.064504569,1082190.71892827,2898736.257798,434720.813102086,2083263.53322852,961270.3
1929,"shelf and coastal fishes",1403402.14946972,4929029.40471924,18522472.9604555,2780757.16679245,6291917.922599,4027900
1929,"small divers",11085.0820286871,37631.3448729155,47746.3522629892,22189.2617316843,42569.1513629075,23589.46
1929,"sperm whales",11239.130572126,23989.2608538064,12584287.8427851,14816.0629686046,2521012.20248095,16217.75
1929,"squids",46952.6732169061,142757.431574458,433979.21686827,94524.6308408935,300382.115446962,221151.2
1929,"toothfishes",1889.04085181105,1059267.77642883,2777076.28463698,185301.119472425,1836056.58015954,1105756
1930,"antarctic krill",95489.0898065351,13590746.7839609,522497684.038163,1654037.48321482,36548851.6909795,5897364
1930,"baleen whales",111773.785298131,833170.80591693,104431353.087056,178658.316315121,17833662.4478919,187241.3
1930,"bathypelagic fishes",310459.667451208,2437361.4456087,9169545.60138699,1026184.68181322,4535769.24093835,1769209
1930,"flying birds",3952.26971990168,6018.6484841071,6581.31891067034,5432.26141844347,6267.25243491318,4423.023
1930,"large divers",1725.182869163,18349.937046675,2754994.14570426,6058.7096508653,195438.838451706,16217.75
1930,"leopard seals",334.58848922937,3355.06729900948,23369.3502675018,1973.91193926166,4667.37937015323,2948.682
1930,"medium divers",70428.7530928718,411717.164370736,1392451.15242955,163262.929981525,815941.673282815,390700.4
1930,"mesopelagic fishes",11824.7411264685,1829689.97006668,7291494.8278553,502343.770422429,3614766.52472223,1769209
1930,"mesozooplankton",1.20056899969448e-30,17139796.45467,28537777.8149138,8719175.06347066,24354954.9485658,12974200
1930,"minke whales",1424.17812055823,26138.3879086421,176443872.577284,7849.85588413276,16824027.4748666,20640.77
1930,"orca",5032.68366498277,8969.90613660231,283838.772550017,7137.23627456603,17820.7173712834,8846.046
1930,"other krill",81041.2159531754,11349364.9216988,125070258.209858,1375659.07711094,76272821.710899,2801248
1930,"other macrozooplankton",1416139.73059126,18476341.0557667,37410152.3162845,7906030.78804654,27661656.580768,14743410
1930,"salps",105101.144161299,1083852.48519985,2892511.33600775,439659.088633256,2081051.44626879,961270.3
1930,"shelf and coastal fishes",1400023.18949135,4927202.17461611,18711718.3206338,2783679.66927841,6292821.05388719,4027900
1930,"small divers",11106.9159540695,37686.1049896999,47734.7391162719,22238.5870502043,42573.6887244628,23589.46
1930,"sperm whales",11246.8143664096,23978.8279011741,12561580.5685212,14820.1608560419,2516489.013694,16217.75
1930,"squids",46327.3878148973,142531.185556632,433654.749868485,94282.7647709844,299995.996204841,221151.2
1930,"toothfishes",1883.8082567732,1059569.72921053,2777177.27503351,186135.700736527,1836062.52615738,1105756
1931,"antarctic krill",94900.8316516344,13636083.6779422,614409701.0241,1661389.43829359,36477983.5079961,5897364
1931,"baleen whales",111223.961561525,831902.429851553,104137586.875271,176902.230027371,17659993.9553047,187241.3
1931,"bathypelagic fishes",314065.560955067,2442782.6899686,9989849.43270682,1037863.18273738,4535740.59962908,1769209
1931,"flying birds",3952.13915378844,6018.63185526005,6580.5499953725,5434.43224076728,6266.6708710018,4423.023
1931,"large divers",1689.30813183782,18345.4252555223,2739458.8633479,6067.3880005339,193965.060251565,16217.75
1931,"leopard seals",324.943388299804,3356.0388737193,23188.2611780623,1972.66524929898,4668.43339208517,2948.682
1931,"medium divers",69356.085694018,411641.681527037,1387891.96729061,163355.364367474,815602.954407636,390700.4
1931,"mesopelagic fishes",11814.3684641729,1836884.35347581,7135896.41683698,510186.047304949,3627594.90728451,1769209
1931,"mesozooplankton",1.15446429011056e-32,17437643.9414357,29098056.586567,9105591.78012454,24856796.2124368,12974200
1931,"minke whales",1378.07624370952,26133.0669296588,175858661.694006,7865.03170834948,16764936.1653231,20640.77
1931,"orca",5041.94305906488,8970.29518045557,283090.402399034,7142.43485151385,17797.1912375328,8846.046
1931,"other krill",76990.3733140707,11523590.7268843,124037544.203947,1439193.99960038,76166241.3731993,2801248
1931,"other macrozooplankton",1455562.74840046,18811080.3068433,38184433.6300606,7948363.37033739,28463079.598466,14743410
1931,"salps",106129.038476872,1089466.05247055,2891882.20859216,444059.524953149,2085961.27899107,961270.3
1931,"shelf and coastal fishes",1405136.93949297,4929579.9371471,18836814.6389987,2792069.4310363,6293027.54709555,4027900
1931,"small divers",11127.0013768481,37705.5128223786,47724.656018907,22272.5104468922,42569.5146945101,23589.46
1931,"sperm whales",11253.9936427532,23968.0795841023,12538913.9851641,14823.1997852495,2511973.38659383,16217.75
1931,"squids",46069.1091333016,142574.513312628,433363.650859917,94400.9808647894,299739.999221131,221151.2
1931,"toothfishes",1875.12619263122,1060892.61803675,2777310.06329256,186569.410211332,1836091.32084966,1105756
1932,"antarctic krill",96183.7327705367,13779712.9252469,699461664.127018,1701122.75598283,36558458.1639612,5897364
1932,"baleen whales",68183.7026863405,822357.656460298,103255633.060896,172550.382041483,16330890.5259683,187241.3
1932,"bathypelagic fishes",320342.629117009,2473316.80667576,10911177.7129109,1071076.16474627,4543959.16354427,1769209
1932,"flying birds",3952.40191391133,6019.12407795677,6579.86533649741,5437.82162383131,6266.15779547116,4423.023
1932,"large divers",1653.98715076441,18340.7330128906,2723998.60860897,6076.86927508386,192500.970299865,16217.75
1932,"leopard seals",315.387804610277,3356.362387052,23009.0362678014,1972.91044916471,4669.43554139643,2948.682
1932,"medium divers",68291.1405972603,411357.380933904,1384048.62279756,163443.077090418,815396.603592462,390700.4
1932,"mesopelagic fishes",12025.5502912505,1863795.00022315,7039067.91546447,520947.120885344,3642787.04341602,1769209
